59.532
48.403
43.806
41.429
41.177
40.674
37.632
25.473
20.793
20.233
24.833
29.338
32.254
35.637
39.737
39.507
33.624
28.894
31.067
34.536
39.599
43.17
42.207
38.847
40.456
45.021
47.075
46.131
45.033
45.81
47.86
43.46
37.511
38.282
44.159
47.552
47.969
42.865
34.827
31.548
33.193
37.853
42.186
41.681
37.076
35.412
34.832
36.765
39.85
39.506
31.166
24.255
25.84
32.561
34.692
35.863
36.279
35.559
17.197
27.799
30.27
35.083
39.84
46.718
48.933
45.481
43.853
46.233
45.425
40.402
33.975
33.991
40.215
51.753
34.204
25.156
36.395
49.142
53.958
50.317
39.755
35.601
38.859
39.222
31.911
23.057
27.943
54.696
60.754
48.11
28.924
15.063
12.228
25.248
33.011
38.56
42.751
44.192
43.83
43.024
47.055
50.579
48.204
43.092
38.877
37.673
36.96
37.16
76.145
80.802
79.89
69.275
49.117
31.411
29.362
27.816
28.24
18.985
4.9751
13.197
25.466
34.734
38.053
40.717
44.949
47.719
50.614
50.805
49.104
46.754
45.182
38.226
34.333
35.981
38.811
42.688
47.649
50.011
46.775
40.214
33.87
33.782
41.987
50.603
44.491
39.745
38.266
38.558
40.204
41.653
43.722
47.417
50.981
53.098
54.302
54.355
52.498
47.686
43.308
42.343
43.496
44.788
45.53
46.578
47.243
45.902
43.085
41.895
43.792
50.116
47.214
44.126
41.986
41.707
41.468
40.734
39.303
38.523
37.918
38.511
39.83
41.4
42.532
42.628
40.874
39.336
39.203
39.624
39.154
37.982
36.802
37.165
38.857
40.733
42.177
45.518
49.357
47.334
41.676
38.689
37.717
39.471
44.719
51.827
50.468
44.99
42.129
38.146
31.488
26.523
32.054
43.109
45.57
43.625
42.322
41.302
40.182
38.878
40.022
41.495
42.068
41.693
43.613
42.218
32.944
27.024
28.474
37.948
51.193
58.026
55.415
43.204
33.975
35.596
39.704
44.747
47.785
46.748
40.518
31.527
23.247
36.707
44.943
47.799
50.096
51.279
49.254
50.04
54.707
57.216
52.044
45.789
43.851
44.038
43.481
43.399
41.128
41.413
43.256
46.815
46.806
42.936
39.187
41.217
46.041
49.135
51.952
56.11
61.007
35.912
24.231
4.3518
5.9269
5.5803
5.1704
35.948
39.871
35.339
32.647
28.357
19.009
16.219
26.142
38.035
45.679
33.798
3.6177
2.8336
2.7252
2.6168
2.5084
2.4
2.2916
49.263
57.912
50.992
35.308
21.531
19.154
30.851
38.343
33.612
2.7803
33.537
41.841
44.224
40.803
32.53
27.621
22.712
34.477
39.545
40.915
42.42
40.924
45.227
48.697
40.82
25.062
6.0171
31.984
31.984
24.381
16.778
9.1743
1.571
5.3142
7.0124
11.252
6.9362
37.683
68.43
88.899
87.23
86.206
65.427
0.0047296
21.348
33.341
44.565
46.615
47.551
40.435
31.975
32.524
33.073
33.622
34.171
34.721
35.27
39.718
44.119
43.934
42.291
40.486
44.139
43.479
42.906
44.885
46.829
46.456
44.79
43.97
46.101
50.095
52.022
50.108
46.441
44.415
45.44
47.618
48.783
50.487
52.567
50.655
45.331
39.889
38.6
43.263
47.78
48.646
47.657
46.548
45.069
39.121
36.074
38.77
42.433
42.451
41.037
40.94
41.05
42.163
42.746
44.121
44.727
45.856
46.272
45.879
44.179
42.779
41.459
40.247
40.358
41.115
41.329
40.093
39.782
41.076
40.743
39.867
40.872
44.148
45.163
43.292
39.607
37.155
36.85
38.432
40.873
43.036
44.433
44.054
42.885
39.862
36.706
34.359
36.248
39.755
41.643
40.708
40.709
40.776
37.575
34.847
36.147
39.253
40.401
39.247
37.927
38.998
41.801
44.185
45.142
43.689
40.988
39.817
41.122
42.651
41.975
40.031
37.647
37.246
37.152
37.462
36.199
35.138
34.899
36.343
37.097
37.488
37.171
36.36
35.084
34.734
36.3
38.848
38.524
35.442
34.724
36.311
37.396
37.565
37.816
37.929
37.003
34.887
34.503
36.183
38.553
38.223
37.017
35.998
36.405
38.948
41.399
38.256
34.216
33.894
35.861
37.811
38.873
38.961
40.303
42.994
44.671
42.945
38.531
33.857
35.121
40
41.222
38.941
37.59
38.812
42.546
46.699
49.403
48.841
43.647
40.991
43.566
45.516
42.889
37.635
35.451
37.658
42.273
44.811
45.143
44.282
43.701
43.68
44.821
44.564
41.896
42.462
45.446
45.461
42.762
40.603
40.656
44.116
48.735
48.08
42.686
37.811
34.66
37.492
42.845
46.907
48.71
46.805
40.566
36.959
47.349
55.061
53.051
47.504
44.297
42.823
43.487
47.271
50.36
51.043
50.636
48.958
43.317
43.811
46.168
49.126
51.532
48.067
45.84
46.943
47.038
48.546
35.757
28.019
24.613
24.394
28.036
25.198
21.905
26.544
36.822
41.541
41.004
39.135
39.062
38.768
38.788
39.576
46.104
63.929
80.114
81.666
70.992
34.963
28.298
38.317
39.212
38.162
37.117
37.911
41.204
37.539
22.719
11.844
17.142
19.546
18.048
15.524
14.934
14.344
13.754
13.164
12.574
11.984
